"CSNK2A1","HGNC:2457","chr20:453142-524434","chr20:472498-543790","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2457","2024-06-26T16:51:01+00:00"
"CSPP1","HGNC:26193","chr8:67976603-68108849","chr8:67064368-67196614","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26193","2026-06-30T21:02:12+00:00"
"CSTB","HGNC:2482","chr21:45193831-45196189","chr21:43773950-43776308","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2482","2016-08-22T17:47:33+00:00"
"CTC1","HGNC:26169","chr17:8128133-8151374","chr17:8224815-8248056","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26169","2019-10-08T18:31:04+00:00"
"CTCF","HGNC:13723","chr16:67596429-67673088","chr16:67562526-67639185","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13723","2021-09-22T16:34:26+00:00"
"CTDP1","HGNC:2498","chr18:77439803-77516625","chr18:79676768-79756625","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2498","2016-08-22T17:47:34+00:00"
"CTH","HGNC:2501","chr1:70876951-70905534","chr1:70411268-70439851","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2501","2016-08-22T17:47:35+00:00"
"CTNNA1","HGNC:2509","chr5:138089114-138270723","chr5:138753425-138935034","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2509","2022-10-12T16:23:54+00:00"
"CTNNA3","HGNC:2511","chr10:67672281-69455953","chr10:65912523-67763594","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2511","2018-10-24T16:40:19+00:00"
"CTNNB1","HGNC:2514","chr3:41240996-41281934","chr3:41199505-41240443","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2514","2017-11-22T17:57:27+00:00"
"CTNND2","HGNC:2516","chr5:10971948-11904558","chr5:10971836-11904446","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2516","2021-10-12T16:29:43+00:00"
"CTNS","HGNC:2518","chr17:3539753-3566397","chr17:3636459-3663103","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2518","2012-08-22T14:35:39+00:00"
"CTSB","HGNC:2527","chr8:11700033-11725596","chr8:11842524-11868087","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2527","2012-02-08T20:52:55+00:00"
"CUBN","HGNC:2548","chr10:16865965-17171810","chr10:16823966-17129811","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2548","2016-08-22T17:47:35+00:00"
"CUL3","HGNC:2553","chr2:225334867-225450080","chr2:224470150-224585363","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2553","2018-01-24T17:47:57+00:00"
"CUL4B","HGNC:2555","chrX:119657713-119709387","chrX:120523858-120575532","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2555","2021-02-09T17:13:39+00:00"
"CYB5A","HGNC:2570","chr18:71918081-71959198","chr18:74250846-74291963","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2570","2016-08-22T17:47:36+00:00"
"CYBB","HGNC:2578","chrX:37639312-37672714","chrX:37780059-37813461","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2578","2020-05-27T16:23:41+00:00"
"CYLD","HGNC:2584","chr16:50775997-50835846","chr16:50742086-50801935","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2584","2021-02-10T17:13:57+00:00"
"CYP21A2","HGNC:2600","chr6:32006192-32009421","chr6:32038415-32041644","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2600","2012-07-06T20:55:21+00:00"
"CYP24A1","HGNC:2602","chr20:52769985-52790525","chr20:54143538-54173986","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2602","2016-08-22T17:47:37+00:00"
"CYP27A1","HGNC:2605","chr2:219646870-219680016","chr2:218782147-218815293","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2605","2016-08-22T17:47:38+00:00"
"CYP3A43","HGNC:17450","chr7:99425636-99463716","chr7:99828013-99866093","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17450","2021-02-02T18:18:55+00:00"
"CYP4F22","HGNC:26820","chr19:15619336-15663128","chr19:15508525-15552317","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26820","2016-08-22T17:47:40+00:00"
"CYP4V2","HGNC:23198","chr4:187112721-187134617","chr4:186191567-186213463","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:23198","2016-08-22T17:47:40+00:00"
"D2HGDH","HGNC:28358","chr2:242674045-242708226","chr2:241734630-241768811","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28358","2016-08-22T17:47:41+00:00"
"DARS2","HGNC:25538","chr1:173793811-173827684","chr1:173824673-173858546","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25538","2016-08-22T17:47:43+00:00"
"DAZ1","HGNC:2682","chrY:25275502-25345241","chrY:23129355-23199094","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2682","2012-10-17T14:23:56+00:00"
"DBH","HGNC:2689","chr9:136501485-136524451","chr9:133636363-133659329","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2689","2016-08-22T17:47:43+00:00"
"DBT","HGNC:2698","chr1:100652475-100715390","chr1:100186919-100249834","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2698","2026-04-24T15:23:31+00:00"
"DCHS1","HGNC:13681","chr11:6642561-6677040","chr11:6621330-6655809","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13681","2018-08-31T19:02:23+00:00"
"DCLRE1C","HGNC:17642","chr10:14939358-14996431","chr10:14897359-14954432","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17642","2016-08-22T17:47:45+00:00"
"DCX","HGNC:2714","chrX:110537007-110655420","chrX:111293779-111412192","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2714","2012-07-06T19:29:12+00:00"
"DCXR","HGNC:18985","chr17:79993734-79995573","chr17:82035858-82037697","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18985","2016-08-22T17:47:46+00:00"
"DDB2","HGNC:2718","chr11:47236525-47260768","chr11:47214454-47239217","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2718","2016-08-22T17:47:47+00:00"
"DDHD1","HGNC:19714","chr14:53503473-53620041","chr14:53036755-53153323","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19714","2014-09-25T14:00:02+00:00"
"DDOST","HGNC:2728","chr1:20978270-20987862","chr1:20651777-20661369","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2728","2016-08-22T17:47:48+00:00"
"DDX3X","HGNC:2745","chrX:41192561-41223725","chrX:41333308-41364472","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2745","2017-11-22T17:52:42+00:00"
"DDX41","HGNC:18674","chr5:176938578-176943962","chr5:177511577-177516961","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18674","2022-02-09T20:37:33+00:00"
"DEPDC5","HGNC:18423","chr22:32149954-32304019","chr22:31753968-31908033","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18423","2025-06-30T21:30:57+00:00"
"DGKE","HGNC:2852","chr17:54911512-54946928","chr17:56834151-56869567","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2852","2016-08-22T17:47:49+00:00"
"DGUOK","HGNC:2858","chr2:74154007-74186073","chr2:73926880-73958946","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2858","2016-08-22T17:47:50+00:00"
"DHCR7","HGNC:2860","chr11:71145457-71159439","chr11:71434411-71448393","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2860","2012-04-04T18:45:27+00:00"
"DHODH","HGNC:2867","chr16:72042643-72061558","chr16:72008744-72027659","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2867","2016-08-22T17:47:51+00:00"
"DHX57","HGNC:20086","chr2:39024871-39103075","chr2:38797729-38875934","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:20086","2018-06-28T13:58:54+00:00"
"DIAPH1","HGNC:2876","chr5:140894588-140998567","chr5:141515021-141619000","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2876","2026-06-25T17:58:10+00:00"
"DICER1","HGNC:17098","chr14:95552565-95624347","chr14:95086228-95158010","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17098","2022-02-09T17:48:43+00:00"
"DIP2A","HGNC:17217","chr21:47878804-47991139","chr21:46458891-46583871","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17217","2019-01-23T17:09:45+00:00"
"DIRAS3","HGNC:687","chr1:68511569-68517314","chr1:68045962-68050627","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:687","2011-10-19T14:16:31+00:00"
"DIS3L2","HGNC:28648","chr2:232826423-233209060","chr2:231961713-232344350","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28648","2020-10-14T17:17:54+00:00"
"DISC1","HGNC:2888","chr1:231762536-232177018","chr1:231626790-232041272","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2888","2012-03-06T20:06:05+00:00"
"DISP1","HGNC:19711","chr1:222988381-223179337","chr1:222815039-223005995","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19711","2012-07-06T19:25:51+00:00"
"DKC1","HGNC:2890","chrX:153991139-154005964","chrX:154762864-154777689","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2890","2023-06-14T16:20:34+00:00"
"DLG2","HGNC:2901","chr11:83166055-85339417","chr11:83455012-85628373","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2901","2018-11-28T17:07:31+00:00"
"DLG3","HGNC:2902","chrX:69664685-69725340","chrX:70444835-70505490","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2902","2024-04-25T19:42:13+00:00"
"DLG4","HGNC:2903","chr17:7090506-7123369","chr17:7187187-7220050","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2903","2023-10-10T16:08:57+00:00"
"DLGAP2","HGNC:2906","chr8:687628-1656642","chr8:737628-1708476","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2906","2012-03-22T18:36:20+00:00"
"DLK1","HGNC:2907","chr14:101193229-101204561","chr14:100726892-100738224","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2907","2012-04-28T11:03:13+00:00"
"DLL1","HGNC:2908","chr6:170591294-170600166","chr6:170282206-170291078","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2908","2021-03-09T17:14:44+00:00"
"DLX1","HGNC:2914","chr2:172950235-172954402","chr2:172085507-172089674","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2914","2012-03-30T18:07:18+00:00"
"DLX2","HGNC:2915","chr2:172964166-172967628","chr2:172099438-172102900","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2915","2012-01-19T18:38:37+00:00"
"DLX5","HGNC:2918","chr7:96649708-96654143","chr7:97020396-97024831","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2918","2012-05-14T21:39:05+00:00"
"DLX6","HGNC:2919","chr7:96634865-96640352","chr7:97005553-97011040","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2919","2012-05-14T21:37:24+00:00"
"DMD","HGNC:2928","chrX:31137339-33357505","chrX:31119222-33339388","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2928","2019-11-20T17:55:00+00:00"
"DMP1","HGNC:2932","chr4:88571432-88585509","chr4:87650280-87664357","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2932","2016-08-22T17:47:52+00:00"
"DMRT1","HGNC:2934","chr9:841697-969090","chr9:841697-969090","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2934","2023-11-10T17:27:00+00:00"
"DMRT2","HGNC:2935","chr9:1050357-1057552","chr9:1050357-1057552","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2935","2012-08-22T14:36:38+00:00"
"DMXL2","HGNC:2938","chr15:51739988-51914968","chr15:51447791-51622771","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2938","2012-04-04T18:52:20+00:00"
"DNAAF1","HGNC:30539","chr16:84178913-84211526","chr16:84145308-84177920","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30539","2016-08-22T17:47:53+00:00"
"DNAAF11","HGNC:16725","chr8:133582664-133687791","chr8:132570416-132702913","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16725","2016-08-22T17:50:07+00:00"
"DNAAF19","HGNC:32700","chr17:42977097-42982758","chr17:44899729-44905390","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:32700","2016-08-22T17:46:43+00:00"
"DNAH11","HGNC:2942","chr7:21582657-21941457","chr7:21543039-21901839","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2942","2016-08-22T17:47:54+00:00"
"DNAH5","HGNC:2950","chr5:13690437-13944797","chr5:13690328-14011818","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2950","2016-08-22T17:47:55+00:00"
